City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
323,saint-honore,22.3,82.1667,57.47,34.0,4.0,5.93,IN,1675893428.0
324,saint-honore,,,,,,,,
325,saint-honore,-13.7439,-39.4867,74.05,76.0,3.0,4.25,BR,1675893374.0
326,saint-honore,6.4965,2.6036,82.22,81.0,74.0,6.46,BJ,1675893429.0
327,saint-honore,49.0833,142.0333,-15.9,99.0,92.0,5.1,RU,1675893429.0
328,saint-honore,21.1561,-100.9308,75.78,19.0,3.0,9.62,MX,1675893430.0
329,saint-honore,70.6333,147.9167,-29.16,97.0,100.0,4.72,RU,1675892845.0
330,saint-honore,-17.3147,-53.2153,74.21,82.0,100.0,3.47,BR,1675893430.0
331,saint-honore,,,,,,,,
332,saint-honore,-20.2078,57.7625,79.09,82.0,23.0,11.25,MU,1675893081.0
333,saint-honore,32.2994,-9.2372,56.95,81.0,30.0,7.11,MA,1675893431.0
334,saint-honore,,,,,,,,
335,saint-honore,-5.1989,-35.4608,79.75,77.0,56.0,13.82,BR,1675892670.0
336,saint-honore,43.7501,-81.7165,41.92,70.0,80.0,11.5,CA,1675893432.0
337,saint-honore,-30.1811,-50.2056,77.02,81.0,1.0,17.45,BR,1675893433.0
338,saint-honore,32.65,-17.0667,60.12,53.0,48.0,6.71,PT,1675893433.0
339,saint-honore,14.3122,121.1114,76.98,87.0,100.0,10.78,PH,1675893434.0
340,saint-honore,41.6561,-0.8773,46.85,80.0,100.0,1.99,ES,1675893434.0
341,saint-honore,30.4944,-92.4176,73.49,74.0,91.0,16.33,US,1675893435.0
342,saint-honore,70.9821,25.9704,40.75,65.0,40.0,27.63,NO,1675893435.0
343,saint-honore,-35.4444,-60.8831,90.91,27.0,66.0,13.27,AR,1675893436.0
344,saint-honore,5.3833,-52.95,76.46,89.0,100.0,11.83,GF,1675893436.0
345,saint-honore,66.3167,-179.1667,-15.45,96.0,100.0,4.83,RU,1675893437.0
346,saint-honore,-13.7,-76.2167,78.85,73.0,0.0,21.85,PE,1675892852.0
347,saint-honore,5.65,37.3667,60.73,29.0,29.0,3.06,ET,1675893437.0
348,saint-honore,5.4732,120.7986,79.3,75.0,91.0,1.97,PH,1675893438.0
349,saint-honore,37.1041,-113.5841,58.42,34.0,0.0,3.0,US,1675892931.0
350,saint-honore,20.15,92.9,64.51,75.0,19.0,6.71,MM,1675893445.0
351,saint-honore,,,,,,,,
352,saint-honore,63.8424,-22.4338,28.35,58.0,40.0,35.68,IS,1675893441.0
353,saint-honore,69.3,139.9,-45.44,99.0,90.0,4.43,RU,1675892971.0
354,saint-honore,-23.5333,148.1667,72.34,68.0,28.0,14.63,AU,1675892860.0
355,saint-honore,48.8125,103.5347,-3.35,88.0,23.0,3.2,MN,1675893079.0
356,saint-honore,,,,,,,,
357,saint-honore,,,,,,,,
358,saint-honore,47.1053,-104.7125,46.02,54.0,0.0,21.85,US,1675893447.0
359,saint-honore,8.9936,-79.5197,87.75,58.0,40.0,14.97,PA,1675893235.0
360,saint-honore,-21.6403,-41.0511,80.69,92.0,100.0,9.78,BR,1675893039.0
361,saint-honore,-0.9516,122.7875,77.41,74.0,100.0,3.98,ID,1675893181.0
362,saint-honore,18.6333,-91.8333,87.84,58.0,0.0,5.75,MX,1675893448.0
363,saint-honore,48.0,-4.1,41.58,81.0,0.0,3.44,FR,1675893448.0
364,saint-honore,65.9939,57.5281,25.47,81.0,84.0,21.14,RU,1675893449.0
365,saint-honore,35.1333,140.3,42.31,59.0,58.0,15.7,JP,1675892697.0
366,saint-honore,48.5833,3.1667,29.95,63.0,0.0,5.41,FR,1675893450.0
367,saint-honore,,,,,,,,
368,saint-honore,49.9947,8.5836,33.03,79.0,0.0,8.05,DE,1675893450.0
369,saint-honore,-0.7193,8.7815,82.36,89.0,40.0,6.91,GA,1675892962.0
370,saint-honore,4.423,-7.3528,79.14,85.0,89.0,3.78,CI,1675893451.0
371,saint-honore,-5.5502,150.1429,75.72,97.0,100.0,2.64,PG,1675893451.0
372,saint-honore,,,,,,,,
373,saint-honore,,,,,,,,
374,saint-honore,-19.55,169.2667,80.71,89.0,100.0,6.91,VU,1675892987.0
375,saint-honore,-35.1,173.7833,71.33,77.0,11.0,5.32,NZ,1675893037.0
376,saint-honore,12.5,102.5,79.88,94.0,33.0,0.83,TH,1675893453.0
377,saint-honore,49.5776,111.9753,-9.45,98.0,37.0,3.22,RU,1675893453.0
378,saint-honore,38.421,-121.4238,65.32,57.0,0.0,5.75,US,1675893455.0
379,saint-honore,53.5739,142.9478,-23.44,96.0,100.0,11.52,RU,1675893455.0
380,saint-honore,-2.3167,-78.1167,71.35,83.0,75.0,14.97,EC,1675893333.0
381,saint-honore,55.0997,80.9572,-14.31,100.0,98.0,2.91,RU,1675893456.0
382,saint-honore,25.5198,90.2201,58.32,62.0,1.0,3.49,IN,1675893456.0
383,saint-honore,34.7747,111.1814,33.1,88.0,100.0,5.91,CN,1675893457.0
384,saint-honore,63.5046,53.4095,26.47,91.0,100.0,11.34,RU,1675893457.0
385,saint-honore,17.1503,-25.0201,67.78,70.0,97.0,13.94,CV,1675893457.0
386,saint-honore,-35.3333,-72.4167,69.03,61.0,17.0,15.17,CL,1675892955.0
387,saint-honore,-20.2333,164.0167,81.77,81.0,100.0,13.98,NC,1675893458.0
388,saint-honore,63.2842,118.3319,-55.23,100.0,68.0,1.34,RU,1675893458.0
389,saint-honore,,,,,,,,
390,saint-honore,,,,,,,,
391,saint-honore,-9.4333,159.95,81.72,80.0,99.0,4.72,SB,1675893171.0
392,saint-honore,39.1834,-84.5333,55.6,53.0,100.0,5.75,US,1675892678.0
393,saint-honore,-9.0122,-35.2225,78.78,74.0,99.0,7.67,BR,1675893460.0
394,saint-honore,-26.3667,-70.05,80.74,26.0,0.0,10.69,CL,1675893460.0
395,saint-honore,-7.5325,-46.0356,80.06,64.0,93.0,2.75,BR,1675893461.0
396,saint-honore,46.6166,10.7002,25.68,79.0,34.0,1.63,IT,1675892879.0
397,saint-honore,,,,,,,,
398,saint-honore,49.8844,-97.147,35.58,78.0,100.0,5.75,CA,1675893461.0
399,saint-honore,-43.3002,-65.1023,79.59,32.0,79.0,25.21,AR,1675893255.0
400,saint-honore,,,,,,,,
401,saint-honore,46.6806,113.2792,9.39,86.0,100.0,7.16,MN,1675893467.0
402,saint-honore,-28.5708,-70.7581,82.38,38.0,0.0,7.45,CL,1675893467.0
403,saint-honore,14.4,46.4667,64.11,42.0,30.0,4.79,YE,1675893468.0
404,saint-honore,9.9342,13.9486,80.76,15.0,37.0,8.59,CM,1675893468.0
405,saint-honore,68.3499,-133.7218,-19.19,76.0,40.0,0.0,CA,1675893039.0
406,saint-honore,26.557,31.6948,53.2,43.0,100.0,5.3,EG,1675893469.0
407,saint-honore,62.0961,77.475,0.7,95.0,100.0,11.32,RU,1675893469.0
408,saint-honore,54.9159,85.6385,-4.85,100.0,99.0,2.26,RU,1675893470.0
409,saint-honore,44.1628,80.0,22.1,77.0,100.0,2.84,KZ,1675893470.0
410,saint-honore,-23.2667,-55.5333,79.63,63.0,3.0,4.45,PY,1675893470.0
411,saint-honore,,,,,,,,
412,saint-honore,60.1545,-1.1494,42.8,62.0,100.0,30.51,GB,1675893471.0
413,saint-honore,-19.9842,57.6142,79.47,79.0,12.0,5.01,MU,1675893280.0
414,saint-honore,34.8791,-76.9013,71.6,61.0,0.0,9.22,US,1675893473.0
415,saint-honore,66.6572,66.4183,13.5,83.0,94.0,10.51,RU,1675893473.0
416,saint-honore,,,,,,,,
417,saint-honore,70.3705,31.1107,35.58,80.0,0.0,33.38,NO,1675892855.0
418,saint-honore,46.4333,26.4,11.32,93.0,31.0,4.61,RO,1675892956.0
419,saint-honore,11.472,49.8728,74.52,84.0,57.0,2.55,SO,1675893474.0
420,saint-honore,7.7669,-72.225,75.38,48.0,41.0,2.21,VE,1675892935.0
421,saint-honore,61.994,-49.6678,26.4,94.0,100.0,28.95,GL,1675893113.0
422,saint-honore,44.5833,129.6,-4.14,99.0,38.0,2.55,CN,1675893475.0
423,saint-honore,47.2333,22.4167,22.59,74.0,1.0,4.43,RO,1675893475.0
424,saint-honore,-10.4544,161.9205,82.45,81.0,98.0,11.03,SB,1675893476.0
425,saint-honore,-7.5667,24.1833,65.84,94.0,99.0,3.02,CD,1675893476.0
426,saint-honore,-6.6024,147.8681,82.9,79.0,93.0,5.55,PG,1675893476.0
427,saint-honore,53.6,7.2,33.78,63.0,56.0,13.22,DE,1675893477.0
428,saint-honore,,,,,,,,
429,saint-honore,-16.2325,39.9086,75.58,91.0,100.0,9.13,MZ,1675893477.0
430,saint-honore,50.6789,156.125,22.3,67.0,95.0,15.82,RU,1675893239.0
431,saint-honore,24.8,125.2833,68.27,88.0,75.0,6.91,JP,1675893040.0
432,saint-honore,61.67,96.37,1.63,99.0,100.0,0.54,RU,1675893478.0
433,saint-honore,39.4547,75.9797,31.21,69.0,75.0,4.47,CN,1675893479.0
434,saint-honore,49.6556,21.1604,16.56,96.0,25.0,3.53,PL,1675893479.0
435,saint-honore,55.9711,37.9208,27.14,95.0,100.0,6.38,RU,1675893480.0
436,saint-honore,,,,,,,,
437,saint-honore,5.6667,73.0,79.92,70.0,82.0,0.65,MV,1675893044.0
438,saint-honore,,,,,,,,
439,saint-honore,18.7333,-103.6833,85.19,52.0,1.0,6.82,MX,1675892966.0
440,saint-honore,42.0304,-8.1588,43.68,73.0,0.0,4.34,PT,1675893481.0
441,saint-honore,53.1667,63.5833,-7.31,77.0,100.0,4.47,KZ,1675893481.0
442,saint-honore,55.3422,-131.6461,42.78,87.0,100.0,5.75,US,1675893215.0
443,saint-honore,-8.1181,111.8935,74.53,91.0,100.0,3.98,ID,1675892971.0
444,saint-honore,68.2191,-135.0107,-16.6,69.0,100.0,2.3,CA,1675893482.0
445,saint-honore,51.0333,-4.2167,45.61,79.0,97.0,11.05,GB,1675893482.0
446,saint-honore,-7.7136,-66.9764,75.11,97.0,100.0,2.89,BR,1675893483.0
447,saint-honore,-2.2717,40.902,79.02,87.0,11.0,12.01,KE,1675893484.0
448,saint-honore,48.6499,-53.1147,29.98,94.0,100.0,16.75,CA,1675892969.0
449,saint-honore,5.3302,103.1408,75.15,94.0,20.0,2.3,MY,1675893485.0
450,saint-honore,54.4333,113.6,-6.66,96.0,99.0,2.55,RU,1675893490.0
451,saint-honore,44.5011,38.1353,26.17,75.0,36.0,24.36,RU,1675893491.0
452,saint-honore,-11.0964,-77.6139,76.8,72.0,65.0,11.68,PE,1675893491.0
453,saint-honore,21.3469,-158.0858,79.12,49.0,0.0,26.46,US,1675892900.0
454,saint-honore,-1.195,-46.02,76.73,88.0,99.0,6.33,BR,1675892969.0
455,saint-honore,42.1584,-72.3287,46.81,46.0,20.0,13.8,US,1675892917.0
456,saint-honore,50.0334,-66.8654,19.08,74.0,6.0,14.12,CA,1675892840.0
457,saint-honore,-37.05,142.7667,66.33,49.0,2.0,3.87,AU,1675893492.0
458,saint-honore,-29.9533,-71.3436,69.53,73.0,0.0,13.8,CL,1675892965.0
459,saint-honore,,,,,,,,
460,saint-honore,69.3143,16.1194,40.98,81.0,75.0,21.85,NO,1675893493.0
461,saint-honore,50.1195,26.8213,15.76,95.0,18.0,3.53,UA,1675893493.0
462,saint-honore,67.5447,133.385,-58.4,100.0,71.0,0.98,RU,1675893494.0
463,saint-honore,-31.95,141.4333,80.37,16.0,0.0,2.57,AU,1675893055.0
464,saint-honore,21.3906,-158.1547,80.55,41.0,0.0,19.57,US,1675893029.0
465,saint-honore,-32.6259,-62.6887,101.35,15.0,46.0,0.58,AR,1675893494.0
466,saint-honore,-23.7,133.8833,69.35,83.0,4.0,5.75,AU,1675893099.0
467,saint-honore,9.5833,8.3,74.12,16.0,98.0,8.3,NG,1675893495.0
468,saint-honore,24.4667,54.3667,69.91,73.0,0.0,13.8,AE,1675893210.0
469,saint-honore,61.2767,108.0108,-6.79,98.0,100.0,5.08,RU,1675892975.0
470,saint-honore,-23.7781,-45.3581,75.97,84.0,25.0,3.62,BR,1675893496.0
471,saint-honore,50.2334,-63.5986,28.4,86.0,75.0,12.66,CA,1675892998.0
472,saint-honore,-13.255,-43.4181,81.77,43.0,31.0,5.59,BR,1675893470.0
473,saint-honore,65.441,52.1498,24.91,84.0,100.0,11.56,RU,1675893497.0
474,saint-honore,,,,,,,,
475,saint-honore,-16.1167,23.2667,67.33,94.0,100.0,6.87,ZM,1675893497.0
476,saint-honore,31.61,34.7642,46.4,100.0,59.0,5.19,IL,1675893182.0
477,saint-honore,,,,,,,,
478,saint-honore,33.6416,42.8251,44.94,43.0,30.0,13.78,IQ,1675893498.0
479,saint-honore,4.25,-54.3833,73.72,98.0,79.0,3.27,GF,1675893206.0
480,saint-honore,-22.2763,166.4572,84.0,99.0,100.0,8.32,NC,1675893430.0
481,saint-honore,7.1333,40.7,60.51,36.0,6.0,4.76,ET,1675893499.0
482,saint-honore,-5.795,-35.2094,81.25,74.0,0.0,16.11,BR,1675893499.0
483,saint-honore,-25.863,26.8976,60.51,77.0,95.0,4.79,ZA,1675893499.0
484,saint-honore,-30.7414,30.455,71.17,90.0,100.0,18.07,ZA,1675893064.0
485,saint-honore,-19.1667,-64.9167,54.36,72.0,96.0,5.17,BO,1675893223.0
486,saint-honore,25.9873,-80.2323,79.0,60.0,75.0,17.27,US,1675893297.0
487,saint-honore,7.3833,8.5667,85.32,14.0,78.0,4.0,NG,1675893057.0
488,saint-honore,33.2238,132.56,41.54,74.0,84.0,7.63,JP,1675893502.0
489,saint-honore,2.7809,45.5005,74.64,74.0,2.0,12.93,SO,1675893502.0
490,saint-honore,32.6333,-16.85,60.12,78.0,40.0,5.75,PT,1675893502.0
491,saint-honore,-6.8703,-78.1517,68.52,63.0,45.0,6.29,PE,1675893503.0
492,saint-honore,,,,,,,,
493,saint-honore,38.7333,-27.0667,53.85,94.0,40.0,13.15,PT,1675893492.0
494,saint-honore,24.2167,84.8667,52.23,48.0,0.0,4.23,IN,1675893504.0
495,saint-honore,,,,,,,,
496,saint-honore,-0.0333,109.3333,73.38,100.0,67.0,2.3,ID,1675893504.0
497,saint-honore,30.9866,103.9393,46.87,91.0,100.0,3.11,CN,1675893505.0
498,saint-honore,55.7522,37.6156,26.46,95.0,100.0,7.25,RU,1675893505.0
499,saint-honore,-45.5752,-72.0662,71.55,46.0,75.0,5.75,CL,1675892922.0
500,saint-honore,40.8021,-124.1637,57.2,77.0,69.0,3.0,US,1675892951.0
501,saint-honore,16.8634,-99.8901,83.97,57.0,0.0,9.08,MX,1675893100.0
502,saint-honore,40.8,-96.667,55.96,42.0,0.0,6.91,US,1675893511.0
503,saint-honore,60.8146,23.6215,37.67,87.0,100.0,14.05,FI,1675893511.0
504,saint-honore,16.1307,119.7824,75.33,74.0,43.0,9.53,PH,1675893512.0
505,saint-honore,60.34,102.2797,0.01,99.0,100.0,2.26,RU,1675893512.0
506,saint-honore,43.65,51.2,23.58,70.0,100.0,18.03,KZ,1675893031.0
507,saint-honore,41.1415,-73.3579,52.38,49.0,0.0,10.0,US,1675892985.0
508,saint-honore,,,,,,,,
509,saint-honore,70.4692,-68.5914,-28.97,68.0,20.0,4.61,CA,1675892949.0
510,saint-honore,-3.7928,-39.2703,76.46,76.0,16.0,5.75,BR,1675893513.0
511,saint-honore,-17.5333,-149.3333,86.02,77.0,22.0,7.76,PF,1675892921.0
512,saint-honore,50.2261,136.8994,-17.7,99.0,100.0,3.29,RU,1675893514.0
513,saint-honore,-23.5833,148.8833,76.17,60.0,20.0,17.11,AU,1675893330.0
514,saint-honore,-14.3707,23.242,66.04,94.0,100.0,4.41,ZM,1675893514.0
515,saint-honore,68.5333,146.4167,-42.86,99.0,100.0,3.58,RU,1675893219.0
516,saint-honore,-28.65,153.6167,70.95,75.0,60.0,7.81,AU,1675893054.0
517,saint-honore,41.7758,140.7367,14.31,85.0,40.0,3.44,JP,1675893515.0
518,saint-honore,-4.55,18.6,72.09,80.0,99.0,1.34,CD,1675893516.0
519,saint-honore,20.4487,121.9702,75.11,78.0,100.0,21.0,PH,1675893517.0
520,saint-honore,23.3667,85.9667,57.67,40.0,0.0,3.47,IN,1675893517.0
521,saint-honore,-37.3217,-59.1332,76.68,40.0,58.0,14.99,AR,1675893405.0
522,saint-honore,-7.3817,108.2082,72.45,95.0,100.0,1.16,ID,1675893518.0
523,saint-honore,66.0449,-17.3389,22.53,74.0,99.0,10.96,IS,1675892922.0
524,saint-honore,,,,,,,,
525,saint-honore,62.6667,135.6,-52.89,100.0,95.0,1.92,RU,1675893519.0
526,saint-honore,14.4742,100.1222,75.18,82.0,0.0,5.19,TH,1675893519.0
527,saint-honore,-7.9386,110.2506,75.74,93.0,100.0,7.52,ID,1675893520.0
528,saint-honore,29.4952,-98.6186,67.28,50.0,20.0,9.22,US,1675893520.0
529,saint-honore,-9.6608,20.3916,63.34,98.0,81.0,4.47,AO,1675893520.0
530,saint-honore,51.1983,136.6669,-27.17,100.0,97.0,0.89,RU,1675893521.0
531,saint-honore,,,,,,,,
532,saint-honore,-19.0595,-169.9187,84.09,74.0,75.0,9.22,NU,1675892935.0
533,saint-honore,48.0056,91.6419,0.72,84.0,89.0,1.54,MN,1675893522.0
534,saint-honore,51.3813,1.3862,39.81,61.0,20.0,11.5,GB,1675892925.0
535,saint-honore,35.6667,10.8833,51.57,93.0,75.0,28.77,TN,1675893522.0
536,saint-honore,0.7,108.9,75.74,92.0,72.0,3.74,ID,1675893523.0
537,saint-honore,56.8165,-5.1121,39.31,90.0,87.0,12.64,GB,1675893523.0
538,saint-honore,-3.6,26.6667,67.12,99.0,99.0,2.13,CD,1675893523.0
539,saint-honore,67.667,12.6934,39.42,89.0,100.0,29.21,NO,1675893524.0
540,saint-honore,21.4447,-157.8378,80.31,55.0,20.0,26.46,US,1675893239.0
541,saint-honore,-3.8004,102.2655,74.48,83.0,92.0,4.07,ID,1675892964.0
542,saint-honore,,,,,,,,
543,saint-honore,53.1333,132.9,-43.24,100.0,93.0,2.68,RU,1675893525.0
544,saint-honore,37.4833,141.0,35.71,63.0,10.0,13.27,JP,1675893525.0
545,saint-honore,35.3029,37.1841,35.64,58.0,0.0,7.11,SY,1675893526.0
546,saint-honore,34.6851,135.8049,36.91,70.0,18.0,4.61,JP,1675893463.0
547,saint-honore,34.1478,-119.1951,79.52,32.0,0.0,10.36,US,1675893526.0
548,saint-honore,55.9029,-3.5226,40.48,87.0,20.0,13.8,GB,1675893527.0
549,saint-honore,68.6073,31.7962,39.33,74.0,100.0,16.93,RU,1675893527.0
550,saint-honore,60.25,11.0167,37.51,90.0,100.0,18.41,NO,1675893534.0
551,saint-honore,11.8091,15.8632,75.31,16.0,94.0,10.63,TD,1675893534.0
552,saint-honore,68.0546,166.4372,-46.25,100.0,81.0,1.9,RU,1675893019.0
553,saint-honore,-40.8135,-62.9967,79.34,29.0,38.0,12.44,AR,1675893285.0
554,saint-honore,60.0973,19.9348,37.26,87.0,100.0,16.11,AX,1675893535.0
555,saint-honore,-42.7692,-65.0385,78.44,34.0,98.0,23.94,AR,1675893413.0
556,saint-honore,27.0377,14.4283,61.05,21.0,22.0,13.31,LY,1675893228.0
557,saint-honore,12.0769,15.0306,80.56,12.0,100.0,10.36,CM,1675893535.0
558,saint-honore,27.181,31.1837,52.61,44.0,100.0,4.34,EG,1675893104.0
559,saint-honore,62.8833,152.4333,-38.9,100.0,99.0,2.01,RU,1675893536.0
560,saint-honore,8.9242,-67.4293,88.11,43.0,99.0,6.91,VE,1675893537.0
561,saint-honore,5.3511,-0.6231,79.63,82.0,100.0,7.58,GH,1675893537.0
562,saint-honore,4.4818,118.6112,75.25,90.0,93.0,3.56,MY,1675893537.0
563,saint-honore,44.1667,52.1167,22.17,81.0,95.0,18.12,KZ,1675893538.0
564,saint-honore,63.7506,-68.5145,-22.27,69.0,75.0,21.85,CA,1675893538.0
565,saint-honore,-41.8697,-73.8203,63.57,81.0,13.0,8.84,CL,1675893445.0
566,saint-honore,-34.2,142.15,77.02,23.0,0.0,5.53,AU,1675893444.0
567,saint-honore,21.4612,-71.1419,77.31,78.0,0.0,22.59,TC,1675893035.0
568,saint-honore,65.5333,13.4063,46.27,71.0,100.0,10.51,NO,1675893268.0
569,saint-honore,-3.0091,114.3876,73.18,98.0,100.0,2.3,ID,1675893539.0
570,saint-honore,70.6345,29.7185,39.13,70.0,100.0,51.79,NO,1675893540.0
571,saint-honore,,,,,,,,
572,saint-honore,3.8653,-67.9239,83.73,70.0,60.0,2.71,CO,1675893540.0
573,saint-honore,52.7939,89.8983,7.57,98.0,100.0,3.09,RU,1675893125.0
574,saint-honore,30.4067,55.9939,48.58,38.0,80.0,17.58,IR,1675893541.0
575,saint-honore,,,,,,,,
576,saint-honore,4.95,-6.0833,77.68,90.0,13.0,3.94,CI,1675893260.0
577,saint-honore,56.8879,21.1859,35.51,83.0,80.0,19.33,LV,1675893542.0
578,saint-honore,-37.8333,140.7667,61.95,62.0,4.0,4.63,AU,1675893232.0
579,saint-honore,-10.1256,-36.1756,78.3,73.0,85.0,9.01,BR,1675893542.0
580,saint-honore,-12.2333,136.7667,79.41,94.0,99.0,1.14,AU,1675893543.0
581,saint-honore,,,,,,,,
582,saint-honore,-20.3297,-40.2925,80.55,79.0,20.0,10.36,BR,1675893543.0
583,saint-honore,-5.5758,-44.3853,76.17,83.0,96.0,0.98,BR,1675893544.0
584,saint-honore,,,,,,,,
585,saint-honore,60.3964,-1.353,41.61,62.0,100.0,31.03,GB,1675893544.0
586,saint-honore,31.4229,-103.4932,63.25,21.0,0.0,19.57,US,1675893400.0
587,saint-honore,62.5833,6.1333,45.34,76.0,75.0,25.32,NO,1675892820.0
588,saint-honore,52.7985,28.0048,19.81,91.0,99.0,6.73,BY,1675893545.0
589,saint-honore,41.1231,80.2644,23.76,81.0,74.0,5.41,CN,1675893545.0
590,saint-honore,-26.8241,-65.2226,89.6,58.0,40.0,9.22,AR,1675893546.0
591,saint-honore,22.2006,113.5461,67.86,88.0,40.0,5.75,MO,1675893547.0
592,saint-honore,-10.6667,-77.8333,76.05,75.0,44.0,10.67,PE,1675893547.0
593,saint-honore,52.8333,79.8667,-12.33,100.0,99.0,2.46,RU,1675893547.0
594,saint-honore,-9.8756,-56.0861,75.51,91.0,91.0,1.32,BR,1675893072.0
595,saint-honore,57.6638,-4.34,37.72,88.0,72.0,16.98,GB,1675893549.0
596,saint-honore,37.6138,-122.4869,67.68,69.0,0.0,14.97,US,1675893289.0
597,saint-honore,45.7625,106.2708,10.04,94.0,100.0,3.47,MN,1675893276.0
598,saint-honore,44.7749,-117.8344,37.6,61.0,100.0,5.75,US,1675893550.0
599,saint-honore,10.2283,2.6634,81.12,14.0,100.0,4.97,BJ,1675893550.0
600,saint-honore,15.6333,76.0167,72.41,43.0,100.0,7.61,IN,1675893556.0
601,saint-honore,54.2797,-0.4044,40.57,74.0,100.0,11.99,GB,1675893082.0
602,saint-honore,1.7427,98.7792,75.52,83.0,100.0,5.28,ID,1675893556.0
603,saint-honore,-25.4,-70.4833,72.68,72.0,24.0,6.06,CL,1675893127.0
604,saint-honore,15.2232,102.4947,84.29,62.0,5.0,7.2,TH,1675893557.0
605,saint-honore,60.8156,-115.7999,13.96,67.0,20.0,9.22,CA,1675893557.0
606,saint-honore,-17.8,-63.1667,89.65,58.0,75.0,13.8,BO,1675893259.0
607,saint-honore,-2.65,10.0,78.67,88.0,93.0,5.59,GA,1675893558.0
608,saint-honore,68.7098,-52.8699,-20.78,85.0,4.0,10.29,GL,1675893558.0
609,saint-honore,67.6713,53.087,23.9,81.0,100.0,20.09,RU,1675893559.0
610,saint-honore,-17.9333,19.7667,66.78,95.0,98.0,2.57,NA,1675893030.0
611,saint-honore,-22.116,14.2845,64.72,88.0,49.0,5.23,NA,1675893559.0
612,saint-honore,,,,,,,,
613,saint-honore,25.2631,63.471,71.08,72.0,10.0,7.65,PK,1675893560.0
614,saint-honore,-34.4833,-54.3333,76.06,64.0,98.0,13.24,UY,1675893237.0
615,saint-honore,-19.2792,30.5283,62.56,86.0,16.0,3.83,ZW,1675893560.0
616,saint-honore,65.9667,78.3667,4.19,93.0,100.0,17.52,RU,1675893561.0
617,saint-honore,4.8699,-2.2405,79.05,84.0,100.0,6.08,GH,1675893561.0
618,saint-honore,-15.5333,167.1667,82.26,76.0,94.0,7.99,VU,1675893114.0
619,saint-honore,-24.0,21.75,77.0,54.0,68.0,5.21,BW,1675893562.0
620,saint-honore,-45.8742,170.5036,54.25,60.0,43.0,18.1,NZ,1675892700.0
621,saint-honore,-1.5746,9.2618,79.45,86.0,45.0,5.86,GA,1675893562.0
622,saint-honore,63.0128,112.4714,-47.15,100.0,91.0,2.1,RU,1675893563.0
623,saint-honore,40.2833,97.2,24.66,55.0,0.0,4.99,CN,1675893112.0
624,saint-honore,,,,,,,,
625,saint-honore,,,,,,,,
626,saint-honore,,,,,,,,
627,saint-honore,28.1667,94.7667,48.88,89.0,39.0,1.52,IN,1675893564.0
628,saint-honore,-11.0894,-43.1417,81.07,46.0,51.0,1.83,BR,1675893564.0
629,saint-honore,45.5234,-122.6762,53.28,73.0,75.0,5.75,US,1675892900.0
630,saint-honore,5.9485,80.5353,72.77,88.0,61.0,6.64,LK,1675893420.0
631,saint-honore,-21.3393,55.4781,74.88,64.0,57.0,5.75,RE,1675893234.0
632,saint-honore,13.5928,-89.8275,84.02,56.0,2.0,6.8,SV,1675893565.0
633,saint-honore,52.4167,12.55,29.91,68.0,5.0,8.7,DE,1675893567.0
634,saint-honore,56.1138,10.1725,35.17,71.0,94.0,16.73,DK,1675893567.0
635,saint-honore,-14.9003,50.2788,73.56,92.0,26.0,5.48,MG,1675893568.0
636,saint-honore,60.7161,-135.0538,27.1,69.0,20.0,13.8,CA,1675893334.0
637,saint-honore,43.6121,-116.3915,45.45,43.0,20.0,16.11,US,1675893210.0
638,saint-honore,-10.6167,150.6667,78.64,90.0,100.0,12.53,PG,1675893121.0
639,saint-honore,60.6911,60.4206,6.1,93.0,32.0,5.23,RU,1675893568.0
640,saint-honore,-27.4556,-53.9319,87.75,25.0,26.0,3.11,BR,1675893569.0
641,saint-honore,20.15,94.9167,64.45,46.0,40.0,2.95,MM,1675893569.0
642,saint-honore,-17.3411,-39.2208,78.01,81.0,24.0,10.67,BR,1675893570.0
643,saint-honore,-1.9356,-50.8211,75.31,94.0,94.0,3.15,BR,1675893570.0
644,saint-honore,-24.5917,27.4116,68.2,71.0,73.0,1.72,ZA,1675893571.0
645,saint-honore,28.8184,115.4327,47.57,95.0,100.0,4.79,CN,1675893571.0
646,saint-honore,51.1537,37.8879,10.54,96.0,74.0,3.96,RU,1675893069.0
647,saint-honore,48.5334,-71.0824,16.29,74.0,99.0,14.97,CA,1675893572.0
